X0             Y0             Theta          X              Y              
45.0000        45.0000        0.6111         50.0105        48.5101        
45.0000        45.0000        0.7855         50.0115        50.0122        
45.0000        45.0000        0.9598         48.5089        50.0102        
45.0000        45.0000        1.1342         47.3376        50.0094        
45.0000        45.0000        1.3086         46.3445        50.0089        
45.0000        45.0000        1.4829         45.4413        50.0084        
45.0000        45.0000        1.6573         44.5658        50.0079        
45.0000        45.0000        1.8316         43.6634        50.0075        
45.0000        45.0000        2.0060         42.6721        50.0070        
45.0000        45.0000        2.1804         41.5041        50.0065        
45.0000        45.0000        2.3547         40.0084        50.0063        
45.0000        45.0000        2.5294         40.0077        48.5053        
45.0000        45.0000        2.7041         40.0073        47.3351        
45.0000        45.0000        2.8788         40.0071        46.3431        
45.0000        45.0000        3.0535         40.0068        45.4410        
45.0000        55.0000        3.2283         40.0101        54.5664        
45.0000        55.0000        3.4030         40.0097        53.6647        
45.0000        55.0000        3.5778         40.0094        52.6735        
45.0000        55.0000        3.7526         40.0089        51.5041        
45.0000        55.0000        3.9274         40.0083        50.0122        
45.0000        55.0000        4.1021         41.5082        50.0066        
45.0000        55.0000        4.2769         42.6769        50.0071        
45.0000        55.0000        4.4517         43.6680        50.0076        
45.0000        55.0000        4.6264         44.5697        50.0080        
45.0000        55.0000        4.8012         45.4443        50.0084        
45.0000        55.0000        4.9759         46.3466        50.0089        
45.0000        55.0000        5.1507         47.3390        50.0096        
45.0000        55.0000        5.3254         48.5100        50.0104        
45.0000        55.0000        5.5002         50.0115        50.0123        
45.0000        55.0000        -0.6089        50.0127        51.5047        
45.0000        55.0000        -0.4348        50.0137        52.6714        
45.0000        55.0000        -0.2607        50.0144        53.6622        
45.0000        55.0000        -0.0866        50.0153        54.5645        
45.0000        55.0000        0.0875         50.0162        55.4399        
45.0000        55.0000        0.2616         50.0170        56.3430        
45.0000        55.0000        0.4357         50.0181        57.3358        
45.0000        55.0000        0.6097         50.0194        58.5062        
45.0000        55.0000        0.7838         50.0212        60.0055        
45.0000        55.0000        0.9583         48.5205        60.0109        
45.0000        55.0000        1.1328         47.3460        60.0097        
45.0000        55.0000        1.3073         46.3510        60.0088        
45.0000        55.0000        1.4818         45.4466        60.0082        
45.0000        55.0000        1.6564         44.5705        60.0076        
45.0000        55.0000        1.8309         43.6677        60.0071        
45.0000        55.0000        2.0054         42.6762        60.0065        
45.0000        55.0000        2.1799         41.5082        60.0060        
45.0000        55.0000        2.3544         40.0126        60.0057        
45.0000        55.0000        2.5291         40.0118        58.5045        
45.0000        55.0000        2.7039         40.0113        57.3344        
45.0000        55.0000        2.8787         40.0109        56.3427        
45.0000        55.0000        3.0535         40.0104        55.4408        
45.0000        65.0000        3.2284         40.0141        64.5659        
45.0000        65.0000        3.4032         40.0138        63.6647        
45.0000        65.0000        3.5781         40.0135        62.6740        
45.0000        65.0000        3.7529         40.0131        61.5051        
45.0000        65.0000        3.9277         40.0124        60.0061        
45.0000        65.0000        4.1025         41.5107        60.0062        
45.0000        65.0000        4.2774         42.6795        60.0067        
45.0000        65.0000        4.4522         43.6708        60.0073        
45.0000        65.0000        4.6270         44.5729        60.0077        
45.0000        65.0000        4.8019         45.4479        60.0083        
45.0000        65.0000        4.9767         46.3509        60.0090        
45.0000        65.0000        5.1516         47.3443        60.0098        
45.0000        65.0000        5.3264         48.5170        60.0109        
45.0000        65.0000        5.5013         50.0209        60.0138        
45.0000        65.0000        -0.6081        50.0228        61.5040        
45.0000        65.0000        -0.4342        50.0241        62.6704        
45.0000        65.0000        -0.2603        50.0252        63.6616        
45.0000        65.0000        -0.0864        50.0260        64.5646        
45.0000        65.0000        0.0875         50.0271        65.4408        
45.0000        65.0000        0.2613         50.0280        66.3448        
45.0000        65.0000        0.4352         50.0290        67.3382        
45.0000        65.0000        0.6091         50.0302        68.5089        
45.0000        65.0000        0.7830         50.0315        70.0071        
45.0000        65.0000        0.9576         48.5223        70.0052        
45.0000        65.0000        1.1322         47.3475        70.0044        
45.0000        65.0000        1.3068         46.3527        70.0039        
45.0000        65.0000        1.4814         45.4486        70.0036        
45.0000        65.0000        1.6560         44.5728        70.0033        
45.0000        65.0000        1.8306         43.6702        70.0030        
45.0000        65.0000        2.0052         42.6790        70.0028        
45.0000        65.0000        2.1798         41.5112        70.0025        
45.0000        65.0000        2.3544         40.0158        70.0025        
45.0000        65.0000        2.5292         40.0154        68.5016        
45.0000        65.0000        2.7040         40.0150        67.3321        
45.0000        65.0000        2.8788         40.0147        66.3410        
45.0000        65.0000        3.0536         40.0145        65.4397        
45.0000        75.0000        3.2290         40.0162        74.5632        
45.0000        75.0000        3.4038         40.0162        73.6622        
45.0000        75.0000        3.5787         40.0160        72.6714        
45.0000        75.0000        3.7535         40.0159        71.5024        
45.0000        75.0000        3.9283         40.0157        70.0028        
45.0000        75.0000        4.1031         41.5129        70.0026        
45.0000        75.0000        4.2780         42.6814        70.0030        
45.0000        75.0000        4.4528         43.6728        70.0033        
45.0000        75.0000        4.6276         44.5752        70.0035        
45.0000        75.0000        4.8024         45.4509        70.0038        
45.0000        75.0000        4.9772         46.3548        70.0041        
45.0000        75.0000        5.1520         47.3495        70.0046        
45.0000        75.0000        5.3268         48.5241        70.0052        
45.0000        75.0000        5.5016         50.0314        70.0071        
45.0000        75.0000        -0.6079        50.0322        71.4988        
45.0000        75.0000        -0.4342        50.0326        72.6664        
45.0000        75.0000        -0.2605        50.0328        73.6584        
45.0000        75.0000        -0.0868        50.0328        74.5619        
45.0000        75.0000        0.0868         50.0328        75.4381        
45.0000        75.0000        0.2605         50.0328        76.3416        
45.0000        75.0000        0.4342         50.0326        77.3336        
45.0000        75.0000        0.6079         50.0322        78.5012        
45.0000        75.0000        0.7815         50.0315        79.9926        
45.0000        75.0000        0.9564         48.5241        79.9948        
